ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
205576_at,7.46E-01,3.85E-01,-0.8717436,-5.791361,-0.4713546,SERPIND1,serpin family D member 1
219246_s_at,7.46E-01,3.85E-01,0.8717218,-5.791379,0.38233,OGFOD2,2-oxoglutarate and iron dependent oxygenase domain containing 2
218926_at,7.46E-01,3.85E-01,-0.8716848,-5.79141,-0.2042046,MYNN,myoneurin
215575_at,7.46E-01,3.85E-01,0.8716802,-5.791414,0.6510072,PDE4DIP,phosphodiesterase 4D interacting protein
204895_x_at,7.46E-01,3.85E-01,-0.8714794,-5.791582,-0.5386344,MUC4,"mucin 4, cell surface associated"
201344_at,7.46E-01,3.85E-01,0.8714598,-5.791598,0.2874042,UBE2D2,ubiquitin conjugating enzyme E2 D2
220299_at,7.46E-01,3.86E-01,0.8712262,-5.791793,0.4488091,SPATA6,spermatogenesis associated 6
214923_at,7.46E-01,3.86E-01,-0.8709926,-5.791988,-0.2166241,ATP6V1D,ATPase H+ transporting V1 subunit D
214790_at,7.46E-01,3.86E-01,0.8708729,-5.792088,0.3434057,SENP6,SUMO1/sentrin specific peptidase 6
213601_at,7.46E-01,3.86E-01,-0.8708321,-5.792122,-0.2043405,SLIT1,slit guidance ligand 1
219667_s_at,7.46E-01,3.86E-01,0.8707838,-5.792162,0.5625377,BANK1,B-cell scaffold protein with ankyrin repeats 1
205256_at,7.46E-01,3.86E-01,0.8707834,-5.792162,0.2583822,ZBTB39,zinc finger and BTB domain containing 39
217628_at,7.46E-01,3.86E-01,0.8706288,-5.792291,0.4901228,CLIC5,chloride intracellular channel 5
207302_at,7.46E-01,3.86E-01,-0.8705944,-5.79232,-0.4673565,SGCG,sarcoglycan gamma
212853_at,7.46E-01,3.86E-01,0.8705338,-5.79237,0.4684245,DCUN1D4,defective in cullin neddylation 1 domain containing 4
204289_at,7.46E-01,3.86E-01,-0.8704288,-5.792458,-0.4830878,ALDH6A1,aldehyde dehydrogenase 6 family member A1
216152_at,7.46E-01,3.86E-01,-0.8703123,-5.792555,-0.2135006,,
219474_at,7.46E-01,3.86E-01,0.870139,-5.7927,0.6256145,C3orf52,chromosome 3 open reading frame 52
218664_at,7.47E-01,3.86E-01,0.8698835,-5.792912,0.4225992,MECR,mitochondrial trans-2-enoyl-CoA reductase
210254_at,7.47E-01,3.86E-01,0.8698114,-5.792973,1.0100629,MS4A3,membrane spanning 4-domains A3
208044_s_at,7.47E-01,3.87E-01,-0.8693793,-5.793332,-0.5060503,PPARD,peroxisome proliferator activated receptor delta
219450_at,7.47E-01,3.87E-01,-0.8693535,-5.793354,-0.3843489,C4orf19,chromosome 4 open reading frame 19
213284_at,7.47E-01,3.87E-01,0.8693213,-5.793381,0.6158558,ZFP36L1,ZFP36 ring finger protein like 1
208806_at,7.47E-01,3.87E-01,0.8692946,-5.793403,0.3839892,CHD3,chromodomain helicase DNA binding protein 3
203254_s_at,7.47E-01,3.87E-01,-0.8692128,-5.793471,-0.376528,TLN1,talin 1
221795_at,7.47E-01,3.87E-01,-0.8691778,-5.7935,-0.6039993,NTRK2,neurotrophic receptor tyrosine kinase 2
210026_s_at,7.47E-01,3.87E-01,0.869075,-5.793586,0.527515,CARD10,caspase recruitment domain family member 10
204995_at,7.47E-01,3.87E-01,0.8690426,-5.793613,0.7891387,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1
212895_s_at,7.47E-01,3.87E-01,-0.8689418,-5.793697,-0.3687594,ABR,active BCR-related
214371_at,7.47E-01,3.87E-01,-0.8688942,-5.793736,-0.4679724,TSSK2,testis specific serine kinase 2
213893_x_at,7.47E-01,3.87E-01,0.8688515,-5.793772,0.1852582,PMS2P9///PMS2P5,"PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 5"
202603_at,7.47E-01,3.87E-01,-0.8686346,-5.793952,-0.1811789,ADAM10,ADAM metallopeptidase domain 10
213669_at,7.47E-01,3.87E-01,0.8686026,-5.793979,0.4770927,FCHO1,FCH domain only 1
64474_g_at,7.47E-01,3.87E-01,-0.8685715,-5.794005,-0.2802182,MIR1306///DGCR8,microRNA 1306///DGCR8 microprocessor complex subunit
206259_at,7.47E-01,3.87E-01,-0.8683218,-5.794213,-0.40039,PROC,"protein C, inactivator of coagulation factors Va and VIIIa"
210872_x_at,7.47E-01,3.87E-01,-0.8682652,-5.79426,-0.4421036,GAS7,growth arrest specific 7
204267_x_at,7.47E-01,3.87E-01,0.8681158,-5.794384,0.216343,PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1"
212120_at,7.47E-01,3.87E-01,-0.8680258,-5.794459,-0.2766537,RHOQ,ras homolog family member Q
201041_s_at,7.47E-01,3.87E-01,-0.8680215,-5.794462,-0.3795728,DUSP1,dual specificity phosphatase 1
201925_s_at,7.47E-01,3.87E-01,0.8679771,-5.794499,0.3199286,CD55,CD55 molecule (Cromer blood group)
217483_at,7.47E-01,3.87E-01,0.8679714,-5.794504,0.4190494,FOLH1,folate hydrolase (prostate-specific membrane antigen) 1
207017_at,7.47E-01,3.87E-01,-0.8678402,-5.794613,-0.7060706,RAB27B,"RAB27B, member RAS oncogene family"
204969_s_at,7.47E-01,3.87E-01,0.8677961,-5.79465,0.5209023,RDX,radixin
215378_at,7.47E-01,3.87E-01,0.8676839,-5.794743,0.6530815,,
216170_at,7.47E-01,3.87E-01,0.8676773,-5.794748,0.3225482,,
204176_at,7.47E-01,3.88E-01,0.8675621,-5.794844,0.2600846,KLHL20,kelch like family member 20
215981_at,7.47E-01,3.88E-01,-0.8675389,-5.794863,-0.6084392,LOC100505534,uncharacterized LOC100505534
208317_at,7.47E-01,3.88E-01,-0.8675318,-5.794869,-0.467557,XYLB,xylulokinase
210859_x_at,7.47E-01,3.88E-01,-0.8674905,-5.794904,-0.2492575,CLN3,"CLN3, battenin"
203145_at,7.47E-01,3.88E-01,0.8674773,-5.794915,0.32828,SPAG5,sperm associated antigen 5
211587_x_at,7.47E-01,3.88E-01,0.8674093,-5.794971,0.4262563,CHRNA3,cholinergic receptor nicotinic alpha 3 subunit
214508_x_at,7.47E-01,3.88E-01,0.8673256,-5.795041,0.458923,CREM,cAMP responsive element modulator
212696_s_at,7.47E-01,3.88E-01,0.8672789,-5.795079,0.1500121,RNF4,ring finger protein 4
210016_at,7.47E-01,3.88E-01,0.8671273,-5.795205,0.6685654,MYT1L,myelin transcription factor 1 like
217699_at,7.47E-01,3.88E-01,0.8671261,-5.795206,0.4860511,,
208209_s_at,7.47E-01,3.88E-01,0.8671194,-5.795212,0.4643446,C4BPB,complement component 4 binding protein beta
205165_at,7.47E-01,3.88E-01,-0.8670352,-5.795282,-0.6534402,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3
205338_s_at,7.47E-01,3.88E-01,-0.866997,-5.795314,-0.240263,DCT,dopachrome tautomerase
220826_at,7.47E-01,3.88E-01,-0.8669338,-5.795366,-0.272699,TCP10L,t-complex 10-like
210248_at,7.47E-01,3.88E-01,0.8668237,-5.795457,0.4557632,WNT7A,Wnt family member 7A
211356_x_at,7.47E-01,3.88E-01,-0.8668043,-5.795474,-0.3419994,LEPROT///LEPR,leptin receptor overlapping transcript///leptin receptor
211579_at,7.47E-01,3.88E-01,-0.8667468,-5.795521,-0.5813261,ITGB3,integrin subunit beta 3
209097_s_at,7.47E-01,3.88E-01,-0.8666932,-5.795566,-0.4809531,JAG1,jagged 1
211381_x_at,7.47E-01,3.88E-01,-0.8664849,-5.795739,-0.5652248,SPAG11A///SPAG11B,sperm associated antigen 11A///sperm associated antigen 11B
210287_s_at,7.48E-01,3.88E-01,-0.8659166,-5.79621,-0.4064988,FLT1,fms related tyrosine kinase 1
210626_at,7.48E-01,3.88E-01,-0.8659106,-5.796215,-0.5219803,AKAP1,A-kinase anchoring protein 1
211883_x_at,7.48E-01,3.89E-01,-0.8654942,-5.79656,-0.3454629,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1
203527_s_at,7.48E-01,3.89E-01,-0.8654448,-5.796601,-0.3346932,APC,"APC, WNT signaling pathway regulator"
218121_at,7.48E-01,3.89E-01,-0.8652064,-5.796799,-0.313812,HMOX2,heme oxygenase 2
212079_s_at,7.48E-01,3.89E-01,-0.8649748,-5.796991,-0.4170534,KMT2A,lysine methyltransferase 2A
216422_at,7.48E-01,3.89E-01,0.8649721,-5.796993,0.4382716,,
214133_at,7.48E-01,3.89E-01,0.8649556,-5.797007,0.5957672,MUC6,"mucin 6, oligomeric mucus/gel-forming"
201918_at,7.48E-01,3.89E-01,0.8648635,-5.797083,0.2378332,SLC25A36,solute carrier family 25 member 36
202356_s_at,7.48E-01,3.89E-01,0.8647955,-5.79714,0.1804459,GTF2F1,general transcription factor IIF subunit 1
206077_at,7.48E-01,3.89E-01,-0.8647619,-5.797167,-0.7010486,KEL,"Kell blood group, metallo-endopeptidase"
204832_s_at,7.48E-01,3.89E-01,0.8646282,-5.797278,0.555946,BMPR1A,bone morphogenetic protein receptor type 1A
220873_at,7.48E-01,3.89E-01,-0.8645853,-5.797314,-0.3488613,,
216463_at,7.48E-01,3.89E-01,0.8645679,-5.797328,0.6162251,,
218868_at,7.48E-01,3.89E-01,0.8644652,-5.797413,0.4040793,ACTR3B,ARP3 actin related protein 3 homolog B
211558_s_at,7.48E-01,3.89E-01,-0.8644348,-5.797438,-0.2284501,DHPS,deoxyhypusine synthase
212989_at,7.48E-01,3.89E-01,0.8643463,-5.797511,0.4114968,SGMS1,sphingomyelin synthase 1
214890_s_at,7.48E-01,3.89E-01,-0.8642618,-5.797581,-0.397045,FAM149A,family with sequence similarity 149 member A
204473_s_at,7.48E-01,3.89E-01,-0.864225,-5.797612,-0.164198,ZNF592,zinc finger protein 592
203982_s_at,7.48E-01,3.89E-01,-0.8642031,-5.79763,-0.5460564,ABCD4,ATP binding cassette subfamily D member 4
214868_at,7.48E-01,3.89E-01,-0.8641383,-5.797684,-0.5824767,PIWIL1,piwi like RNA-mediated gene silencing 1
220496_at,7.49E-01,3.90E-01,0.8636911,-5.798054,0.4120547,CLEC1B,C-type lectin domain family 1 member B
201826_s_at,7.49E-01,3.90E-01,-0.8636761,-5.798066,-0.2729936,SCCPDH,saccharopine dehydrogenase (putative)
203086_at,7.49E-01,3.90E-01,0.8635614,-5.798161,0.254462,KIF2A,kinesin family member 2A
205905_s_at,7.49E-01,3.90E-01,-0.8635213,-5.798194,-0.2444175,MICA///MICB,MHC class I polypeptide-related sequence A///MHC class I polypeptide-related sequence B
222183_x_at,7.49E-01,3.90E-01,0.8631062,-5.798537,0.4476736,MBD3,methyl-CpG binding domain protein 3
206121_at,7.49E-01,3.90E-01,-0.8631019,-5.798541,-0.2898504,AMPD1,adenosine monophosphate deaminase 1
201828_x_at,7.49E-01,3.90E-01,0.8630493,-5.798585,0.3780523,FAM127A,family with sequence similarity 127 member A
203416_at,7.49E-01,3.90E-01,-0.8629666,-5.798653,-0.2452785,CD53,CD53 molecule
219563_at,7.49E-01,3.90E-01,0.8629304,-5.798683,0.390273,SYNE3///LINC00341,spectrin repeat containing nuclear envelope family member 3///long intergenic non-protein coding RNA 341
217312_s_at,7.49E-01,3.90E-01,-0.862608,-5.798949,-0.4325566,COL7A1,collagen type VII alpha 1 chain
217882_at,7.49E-01,3.90E-01,-0.8625534,-5.798994,-0.245008,EMC3,ER membrane protein complex subunit 3
216275_at,7.49E-01,3.90E-01,-0.8625009,-5.799038,-0.463937,BUB1,BUB1 mitotic checkpoint serine/threonine kinase
202364_at,7.49E-01,3.90E-01,-0.8624287,-5.799097,-0.3514593,MXI1,"MAX interactor 1, dimerization protein"
205514_at,7.49E-01,3.90E-01,0.8624007,-5.799121,0.5152139,ZNF415,zinc finger protein 415
205963_s_at,7.49E-01,3.90E-01,-0.8623893,-5.79913,-0.1310824,DNAJA3,DnaJ heat shock protein family (Hsp40) member A3
206026_s_at,7.49E-01,3.90E-01,-0.8623098,-5.799196,-0.4031334,TNFAIP6,TNF alpha induced protein 6
202641_at,7.49E-01,3.90E-01,0.8621438,-5.799333,0.2006656,ARL3,ADP ribosylation factor like GTPase 3
201187_s_at,7.49E-01,3.91E-01,0.8621076,-5.799363,0.4181392,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3"
203781_at,7.49E-01,3.91E-01,-0.8620143,-5.79944,-0.3726099,MRPL33,mitochondrial ribosomal protein L33
206388_at,7.49E-01,3.91E-01,-0.862004,-5.799448,-0.3143714,PDE3A,phosphodiesterase 3A
211858_x_at,7.49E-01,3.91E-01,0.8619198,-5.799518,0.1847195,GNAS,GNAS complex locus
217462_at,7.49E-01,3.91E-01,-0.8619161,-5.799521,-0.5563975,MYRF,myelin regulatory factor
201312_s_at,7.49E-01,3.91E-01,0.8616401,-5.799749,0.2143236,SH3BGRL,SH3 domain binding glutamate rich protein like
217899_at,7.49E-01,3.91E-01,0.8615882,-5.799791,0.2384897,TMEM214,transmembrane protein 214
204889_s_at,7.49E-01,3.91E-01,0.8615783,-5.7998,0.3310201,NEURL1,neuralized E3 ubiquitin protein ligase 1
217795_s_at,7.50E-01,3.91E-01,-0.8614718,-5.799887,-0.1707456,TMEM43,transmembrane protein 43
215605_at,7.50E-01,3.91E-01,0.8610763,-5.800214,0.2831772,NCOA2,nuclear receptor coactivator 2
201763_s_at,7.50E-01,3.91E-01,-0.8609139,-5.800348,-0.2358739,DAXX,death domain associated protein
204660_at,7.50E-01,3.91E-01,-0.860809,-5.800434,-0.2262237,GFER,"growth factor, augmenter of liver regeneration"
209285_s_at,7.50E-01,3.91E-01,-0.8606961,-5.800527,-0.2074182,FAM208A,family with sequence similarity 208 member A
217715_x_at,7.50E-01,3.91E-01,-0.8605965,-5.800609,-0.2731739,,
209794_at,7.50E-01,3.91E-01,-0.8605637,-5.800636,-0.3931655,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3
220951_s_at,7.50E-01,3.91E-01,-0.8604476,-5.800732,-0.2291549,A1CF,APOBEC1 complementation factor
210604_at,7.50E-01,3.92E-01,-0.8601309,-5.800993,-0.3849103,GNAT2,G protein subunit alpha transducin 2
204992_s_at,7.50E-01,3.92E-01,0.8601119,-5.801009,0.2892202,PFN2,profilin 2
211553_x_at,7.51E-01,3.92E-01,-0.8597733,-5.801288,-0.481975,APAF1,apoptotic peptidase activating factor 1
204379_s_at,7.51E-01,3.92E-01,-0.8597028,-5.801346,-0.6165573,FGFR3,fibroblast growth factor receptor 3
211466_at,7.51E-01,3.92E-01,-0.8596232,-5.801411,-0.6197912,NFIB,nuclear factor I B
217757_at,7.51E-01,3.92E-01,0.8596127,-5.80142,0.5675468,A2M,alpha-2-macroglobulin
206336_at,7.51E-01,3.92E-01,-0.8592164,-5.801746,-0.5086083,CXCL6,C-X-C motif chemokine ligand 6
207443_at,7.51E-01,3.92E-01,0.8592146,-5.801748,0.3760968,NR2E1,nuclear receptor subfamily 2 group E member 1
217711_at,7.51E-01,3.92E-01,-0.859181,-5.801775,-0.3909693,TEK,TEK receptor tyrosine kinase
218390_s_at,7.51E-01,3.92E-01,0.8590761,-5.801862,0.5543656,FAM204A,family with sequence similarity 204 member A
202057_at,7.51E-01,3.92E-01,-0.8590046,-5.801921,-0.4824575,KPNA1,karyopherin subunit alpha 1
213759_at,7.51E-01,3.92E-01,-0.8589551,-5.801961,-0.480498,ARL4C,ADP ribosylation factor like GTPase 4C
204712_at,7.51E-01,3.92E-01,0.8589497,-5.801966,0.5501364,WIF1,WNT inhibitory factor 1
37028_at,7.51E-01,3.92E-01,-0.858872,-5.80203,-0.3573091,PPP1R15A,protein phosphatase 1 regulatory subunit 15A
38671_at,7.51E-01,3.92E-01,-0.8585613,-5.802285,-0.2778991,PLXND1,plexin D1
203953_s_at,7.51E-01,3.93E-01,-0.8584229,-5.802399,-0.4735195,CLDN3,claudin 3
213737_x_at,7.52E-01,3.93E-01,-0.8579104,-5.802821,-0.4498625,GOLGA8N,golgin A8 family member N
201665_x_at,7.52E-01,3.93E-01,0.857543,-5.803122,0.137883,RPS17,ribosomal protein S17
203777_s_at,7.52E-01,3.93E-01,0.8573134,-5.803311,0.2780084,RPS6KB2,ribosomal protein S6 kinase B2
202826_at,7.52E-01,3.93E-01,0.8572757,-5.803342,0.5837089,SPINT1,"serine peptidase inhibitor, Kunitz type 1"
214119_s_at,7.52E-01,3.93E-01,-0.8572249,-5.803384,-0.2413047,LOC101929368///FKBP1A,uncharacterized LOC101929368///FK506 binding protein 1A
211885_x_at,7.52E-01,3.93E-01,0.8572072,-5.803398,0.3751686,FUT6,fucosyltransferase 6
212550_at,7.52E-01,3.93E-01,-0.8571913,-5.803411,-0.1971736,STAT5B,signal transducer and activator of transcription 5B
214871_x_at,7.52E-01,3.93E-01,0.8570675,-5.803513,0.5248435,LOC100287590,uncharacterized LOC100287590
201565_s_at,7.52E-01,3.93E-01,0.8568772,-5.803669,0.5664267,ID2,"inhibitor of DNA binding 2, HLH protein"
206959_s_at,7.53E-01,3.94E-01,-0.8564945,-5.803983,-0.2465364,UPF3A,UPF3 regulator of nonsense transcripts homolog A (yeast)
213183_s_at,7.53E-01,3.94E-01,-0.8564621,-5.80401,-0.5075095,,
202852_s_at,7.53E-01,3.94E-01,0.8564171,-5.804047,0.3522295,AAGAB,alpha- and gamma-adaptin binding protein
221764_at,7.53E-01,3.94E-01,-0.856182,-5.80424,-0.4428302,R3HDM4,R3H domain containing 4
201683_x_at,7.53E-01,3.94E-01,-0.8561437,-5.804271,-0.4013633,TOX4,TOX high mobility group box family member 4
202607_at,7.53E-01,3.94E-01,-0.8560564,-5.804343,-0.4819994,NDST1,N-deacetylase and N-sulfotransferase 1
210250_x_at,7.53E-01,3.94E-01,0.8560227,-5.80437,0.1531842,ADSL,adenylosuccinate lyase
206840_at,7.53E-01,3.94E-01,-0.8558926,-5.804477,-0.3481164,AFM,afamin
215991_s_at,7.53E-01,3.94E-01,-0.8558896,-5.804479,-0.5511811,EMC1,ER membrane protein complex subunit 1
204331_s_at,7.53E-01,3.94E-01,0.855809,-5.804545,0.2557798,MRPS12,mitochondrial ribosomal protein S12
219393_s_at,7.53E-01,3.94E-01,0.8557249,-5.804614,0.3837169,AKT3,AKT serine/threonine kinase 3
221300_at,7.53E-01,3.94E-01,-0.8555218,-5.804781,-0.1962469,NPAP1,nuclear pore associated protein 1
217928_s_at,7.53E-01,3.94E-01,0.8554559,-5.804835,0.1385303,PPP6R3,protein phosphatase 6 regulatory subunit 3
202145_at,7.53E-01,3.94E-01,-0.8553411,-5.804929,-0.6698934,LY6E,"lymphocyte antigen 6 complex, locus E"
217552_x_at,7.53E-01,3.94E-01,-0.8552823,-5.804977,-0.6453739,CR1,complement component 3b/4b receptor 1 (Knops blood group)
208232_x_at,7.53E-01,3.94E-01,0.8552285,-5.805021,0.5296422,NRG1,neuregulin 1
207569_at,7.53E-01,3.94E-01,-0.8549965,-5.805211,-0.2886582,ROS1,"ROS proto-oncogene 1, receptor tyrosine kinase"
210841_s_at,7.53E-01,3.95E-01,-0.8548538,-5.805328,-0.2859658,NRP2,neuropilin 2
212201_at,7.53E-01,3.95E-01,-0.8548521,-5.80533,-0.2149268,ANKLE2,ankyrin repeat and LEM domain containing 2
213584_s_at,7.53E-01,3.95E-01,-0.8546931,-5.80546,-0.3421955,CREBZF,CREB/ATF bZIP transcription factor
214222_at,7.53E-01,3.95E-01,0.854542,-5.805584,0.4631575,DNAH7,dynein axonemal heavy chain 7
206401_s_at,7.53E-01,3.95E-01,-0.8544907,-5.805625,-0.4972963,MAPT,microtubule associated protein tau
222008_at,7.54E-01,3.95E-01,0.8542584,-5.805816,0.3351905,COL9A1,collagen type IX alpha 1 chain
202637_s_at,7.54E-01,3.95E-01,-0.8541552,-5.8059,-0.3032049,ICAM1,intercellular adhesion molecule 1
218820_at,7.54E-01,3.95E-01,0.8540105,-5.806019,0.3692357,C14orf132,chromosome 14 open reading frame 132
201726_at,7.54E-01,3.95E-01,0.853944,-5.806073,0.1749192,ELAVL1,ELAV like RNA binding protein 1
205150_s_at,7.54E-01,3.95E-01,0.8538702,-5.806133,0.3114763,TRIL,TLR4 interactor with leucine rich repeats
222069_s_at,7.54E-01,3.95E-01,0.8537531,-5.806229,0.4640336,RIN3,Ras and Rab interactor 3
221977_at,7.54E-01,3.95E-01,0.8536629,-5.806303,0.4370192,TBX2,T-box 2
208205_at,7.54E-01,3.95E-01,0.8534568,-5.806471,0.462735,PCDHA9,protocadherin alpha 9
202318_s_at,7.54E-01,3.95E-01,0.8534454,-5.806481,0.2232918,SENP6,SUMO1/sentrin specific peptidase 6
210132_at,7.54E-01,3.95E-01,-0.8534209,-5.806501,-0.3821514,EFNA3,ephrin A3
210212_x_at,7.54E-01,3.95E-01,0.8534016,-5.806517,0.2923823,CMC4,C-X9-C motif containing 4
216474_x_at,7.54E-01,3.95E-01,-0.8533476,-5.806561,-1.0635213,TPSB2///TPSAB1,tryptase beta 2 (gene/pseudogene)///tryptase alpha/beta 1
218313_s_at,7.54E-01,3.95E-01,0.8532668,-5.806627,0.2542866,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7
210364_at,7.54E-01,3.95E-01,0.8532581,-5.806634,0.5389213,SCN2B,sodium voltage-gated channel beta subunit 2
217655_at,7.54E-01,3.96E-01,0.8529192,-5.806911,0.5113228,LOC100127972,uncharacterized LOC100127972
219341_at,7.54E-01,3.96E-01,-0.8528109,-5.806999,-0.6389187,CLN8,"ceroid-lipofuscinosis, neuronal 8"
218636_s_at,7.54E-01,3.96E-01,0.8527837,-5.807022,0.422284,MAN1B1,mannosidase alpha class 1B member 1
203912_s_at,7.54E-01,3.96E-01,-0.8526578,-5.807124,-0.3395291,DNASE1L1,deoxyribonuclease 1 like 1
221225_at,7.54E-01,3.96E-01,-0.8525731,-5.807194,-0.6068905,DCAKD,dephospho-CoA kinase domain containing
202700_s_at,7.54E-01,3.96E-01,-0.852514,-5.807242,-0.3811072,TMEM63A,transmembrane protein 63A
213118_at,7.54E-01,3.96E-01,0.8524403,-5.807302,0.4588595,UHRF1BP1L,UHRF1 binding protein 1 like
208042_at,7.54E-01,3.96E-01,-0.85243,-5.80731,-0.3475991,AGGF1,angiogenic factor with G-patch and FHA domains 1
203231_s_at,7.54E-01,3.96E-01,0.8522864,-5.807428,0.7949205,ATXN1,ataxin 1
215251_at,7.54E-01,3.96E-01,0.852053,-5.807618,0.4719315,,
221257_x_at,7.54E-01,3.96E-01,-0.8519552,-5.807698,-0.2766005,FBXO38,F-box protein 38
205664_at,7.54E-01,3.96E-01,0.8519396,-5.807711,0.2236926,KIN,Kin17 DNA and RNA binding protein
207843_x_at,7.54E-01,3.96E-01,0.8518972,-5.807745,0.2303987,CYB5A,cytochrome b5 type A
206969_at,7.54E-01,3.96E-01,0.851888,-5.807753,0.3580252,LOC100653049///KRT34,"keratin, type I cuticular Ha4///keratin 34"
218540_at,7.54E-01,3.96E-01,-0.8518514,-5.807783,-0.2307325,THTPA,thiamine triphosphatase
214127_s_at,7.54E-01,3.96E-01,-0.8518226,-5.807806,-0.186893,SRRT,"serrate, RNA effector molecule"
221554_at,7.54E-01,3.96E-01,-0.8517406,-5.807873,-0.2842474,STRADA,STE20-related kinase adaptor alpha
222053_at,7.54E-01,3.96E-01,0.8515701,-5.808012,0.5137984,TAF6L,TATA-box binding protein associated factor 6 like
218044_x_at,7.55E-01,3.96E-01,-0.8512475,-5.808276,-0.5046633,PTMS,parathymosin
219500_at,7.55E-01,3.97E-01,-0.851078,-5.808414,-0.5151535,CLCF1,cardiotrophin-like cytokine factor 1
214195_at,7.55E-01,3.97E-01,-0.8510596,-5.808429,-0.380871,TPP1,tripeptidyl peptidase 1
210216_x_at,7.55E-01,3.97E-01,0.851056,-5.808432,0.2016836,RAD1,RAD1 checkpoint DNA exonuclease
221350_at,7.55E-01,3.97E-01,-0.8510067,-5.808472,-0.423194,HOXC8,homeobox C8
222055_at,7.55E-01,3.97E-01,-0.850976,-5.808497,-0.4797511,FAHD2CP///FAHD2B///FAHD2A,"fumarylacetoacetate hydrolase domain containing 2C, pseudogene///fumarylacetoacetate hydrolase domain containing 2B///fumarylacetoacetate hydrolase domain containing 2A"
219829_at,7.55E-01,3.97E-01,-0.8508084,-5.808634,-0.5056333,ITGB1BP2,integrin subunit beta 1 binding protein 2
217704_x_at,7.55E-01,3.97E-01,-0.8507745,-5.808661,-0.4931676,,
205269_at,7.55E-01,3.97E-01,-0.8504923,-5.808891,-0.2744863,LCP2,lymphocyte cytosolic protein 2
214927_at,7.55E-01,3.97E-01,0.8503253,-5.809027,0.4306082,ITGBL1,integrin subunit beta like 1
210755_at,7.55E-01,3.97E-01,-0.850264,-5.809077,-0.6778701,HGF,hepatocyte growth factor
215291_at,7.55E-01,3.97E-01,-0.8502167,-5.809116,-0.4771502,MKL1,megakaryoblastic leukemia (translocation) 1
211844_s_at,7.55E-01,3.97E-01,-0.850203,-5.809127,-0.3895115,NRP2,neuropilin 2
214412_at,7.55E-01,3.97E-01,-0.8501796,-5.809146,-0.4416193,H2AFB1///H2AFB2///H2AFB3,H2A histone family member B1///H2A histone family member B2///H2A histone family member B3
209468_at,7.55E-01,3.97E-01,0.8500571,-5.809246,0.5757562,LRP5,LDL receptor related protein 5
206473_at,7.55E-01,3.97E-01,-0.8498466,-5.809417,-0.31528,MBTPS2,"membrane bound transcription factor peptidase, site 2"
215560_x_at,7.55E-01,3.97E-01,0.8497868,-5.809466,0.27597,MTRF1L,mitochondrial translational release factor 1 like
206774_at,7.55E-01,3.97E-01,-0.8497683,-5.809481,-0.4871384,FRMPD1,FERM and PDZ domain containing 1
216167_at,7.55E-01,3.97E-01,-0.8497556,-5.809491,-0.5585913,LRRN2,leucine rich repeat neuronal 2
213059_at,7.55E-01,3.97E-01,-0.8496917,-5.809543,-0.3552355,CREB3L1,cAMP responsive element binding protein 3 like 1
211146_at,7.55E-01,3.97E-01,-0.849662,-5.809567,-0.3401155,IGKC,immunoglobulin kappa constant
58916_at,7.55E-01,3.97E-01,0.8495577,-5.809652,0.3379818,NDUFC2-KCTD14///KCTD14,NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14
